transaction_id,sender_id,receiver_id,amount,timestamp
TX_08021,ACC_REG_137,ACC_REG_259,1991.01,2026-01-19 17:47:00
TX_02233,ACC_CUSTOMER_447,ACC_MERCHANT,67.33,2026-01-16 14:00:00
TX_00994,ACC_SH3,ACC_SH4,7000.0,2026-01-13 04:10:00
TX_09413,ACC_REG_296,ACC_REG_138,9165.01,2026-02-26 23:14:00
TX_07059,ACC_REG_172,ACC_REG_271,1664.83,2026-01-08 00:30:00
TX_06790,ACC_REG_263,ACC_REG_201,8759.62,2026-01-21 05:07:00
TX_00361,ACC_C1,ACC_C2,5000.0,2026-01-04 18:00:00
TX_00305,ACC_C1,ACC_C2,5000.0,2026-01-04 04:00:00
TX_02628,ACC_CUSTOMER_342,ACC_MERCHANT,481.07,2026-01-28 11:00:00
TX_08966,ACC_REG_236,ACC_REG_111,4535.96,2026-01-30 22:16:00
TX_04514,ACC_REG_268,ACC_REG_115,1756.39,2026-01-24 04:32:00
TX_05911,ACC_REG_39,ACC_REG_77,1765.49,2026-02-18 09:32:00
TX_08314,ACC_REG_114,ACC_REG_19,1906.19,2026-02-21 09:18:00
TX_03101,ACC_CUSTOMER_315,ACC_MERCHANT,28.94,2026-01-19 20:00:00
TX_05704,ACC_REG_268,ACC_REG_238,9621.43,2026-03-02 16:22:00
TX_03899,ACC_REG_258,ACC_REG_17,4262.72,2026-01-26 15:51:00
TX_05441,ACC_REG_210,ACC_REG_162,4691.11,2026-02-25 23:08:00
TX_07931,ACC_REG_218,ACC_REG_61,6781.78,2026-02-07 20:30:00
TX_00622,ACC_C2,ACC_C3,5000.0,2026-01-07 11:10:00
TX_07236,ACC_REG_176,ACC_REG_219,7811.24,2026-02-20 06:32:00
TX_02499,ACC_CUSTOMER_213,ACC_MERCHANT,278.07,2026-01-21 17:00:00
TX_00714,ACC_C2,ACC_C3,5000.0,2026-01-08 10:10:00
TX_08404,ACC_REG_246,ACC_REG_175,831.04,2026-02-20 18:44:00
TX_02856,ACC_CUSTOMER_70,ACC_MERCHANT,449.37,2026-01-11 11:00:00
TX_04270,ACC_REG_131,ACC_REG_181,4215.86,2026-02-16 19:28:00
TX_02909,ACC_CUSTOMER_123,ACC_MERCHANT,376.41,2026-01-27 22:00:00
TX_08081,ACC_REG_257,ACC_REG_250,2293.59,2026-02-09 04:10:00
TX_04517,ACC_REG_60,ACC_REG_148,2998.79,2026-01-19 08:13:00
TX_01262,ACC_SH1,ACC_SH2,7000.0,2026-01-16 22:00:00
TX_03161,ACC_CUSTOMER_375,ACC_MERCHANT,265.06,2026-01-02 19:00:00
TX_00971,ACC_SH1,ACC_SH2,7000.0,2026-01-12 21:00:00
TX_03913,ACC_REG_115,ACC_REG_164,3533.59,2026-01-18 16:43:00
TX_05199,ACC_REG_52,ACC_REG_153,9276.24,2026-01-14 18:43:00
TX_08847,ACC_REG_214,ACC_REG_5,9960.36,2026-01-09 04:15:00
TX_00260,ACC_C4,ACC_C1,5000.0,2026-01-03 16:30:00
TX_03791,ACC_REG_183,ACC_REG_56,8613.87,2026-02-25 00:15:00
TX_09203,ACC_REG_63,ACC_REG_156,8114.9,2026-02-08 11:16:00
TX_00488,ACC_C4,ACC_C1,5000.0,2026-01-06 01:30:00
TX_07908,ACC_REG_178,ACC_REG_216,3278.22,2026-02-15 04:34:00
TX_00519,ACC_C3,ACC_C4,5000.0,2026-01-06 09:20:00
TX_08343,ACC_REG_223,ACC_REG_200,9629.74,2026-01-17 06:02:00
TX_00312,ACC_C4,ACC_C1,5000.0,2026-01-04 05:30:00
TX_03232,ACC_CUSTOMER_446,ACC_MERCHANT,289.83,2026-01-10 08:00:00
TX_07933,ACC_REG_204,ACC_REG_206,7698.96,2026-01-27 09:02:00
TX_07458,ACC_REG_247,ACC_REG_169,8200.58,2026-02-25 02:21:00
TX_09784,ACC_REG_242,ACC_REG_133,6226.12,2026-01-23 08:53:00
TX_05184,ACC_REG_124,ACC_REG_299,7619.19,2026-01-31 14:06:00
TX_08077,ACC_REG_164,ACC_REG_8,4085.92,2026-02-13 18:07:00
TX_06502,ACC_REG_129,ACC_REG_202,1978.44,2026-02-13 01:22:00
TX_06791,ACC_REG_16,ACC_REG_83,3990.73,2026-01-30 01:25:00
TX_07773,ACC_REG_237,ACC_REG_268,2410.24,2026-01-09 17:01:00
TX_02738,ACC_CUSTOMER_452,ACC_MERCHANT,415.28,2026-01-09 11:00:00
TX_07842,ACC_REG_254,ACC_REG_42,840.43,2026-02-24 04:38:00
TX_06262,ACC_REG_116,ACC_REG_21,8804.54,2026-01-09 08:25:00
TX_08206,ACC_REG_145,ACC_REG_127,7277.31,2026-01-12 12:39:00
TX_01248,ACC_SH2,ACC_SH3,7000.0,2026-01-16 17:05:00
TX_09336,ACC_REG_148,ACC_REG_195,4277.39,2026-02-27 09:37:00
TX_04195,ACC_REG_190,ACC_REG_156,9910.29,2026-01-20 09:31:00
TX_08001,ACC_REG_22,ACC_REG_2,7186.81,2026-01-12 08:17:00
TX_07378,ACC_REG_107,ACC_REG_195,3942.63,2026-01-11 23:46:00
TX_03435,ACC_EMPLOYER,ACC_EMP_49,3000.0,2026-01-31 00:00:00
TX_05382,ACC_REG_279,ACC_REG_102,2832.79,2026-01-09 14:48:00
TX_00959,ACC_SH1,ACC_SH2,7000.0,2026-01-12 17:00:00
TX_00417,ACC_C1,ACC_C2,5000.0,2026-01-05 08:00:00
TX_05742,ACC_REG_189,ACC_REG_60,3086.99,2026-02-01 15:59:00
TX_06728,ACC_REG_114,ACC_REG_80,651.68,2026-02-11 02:11:00
TX_04382,ACC_REG_72,ACC_REG_104,1264.35,2026-01-12 18:35:00
TX_05197,ACC_REG_275,ACC_REG_93,1944.02,2026-01-07 07:13:00
TX_01113,ACC_SH2,ACC_SH3,7000.0,2026-01-14 20:05:00
TX_02689,ACC_CUSTOMER_403,ACC_MERCHANT,285.73,2026-01-19 07:00:00
TX_06473,ACC_REG_216,ACC_REG_159,1683.2,2026-01-03 07:53:00
TX_08820,ACC_REG_77,ACC_REG_8,7135.26,2026-01-18 12:15:00
TX_07808,ACC_REG_198,ACC_REG_115,470.44,2026-01-02 04:38:00
TX_03411,ACC_EMPLOYER,ACC_EMP_25,3000.0,2026-01-31 00:00:00
TX_00081,ACC_C1,ACC_C2,5000.0,2026-01-01 20:00:00
TX_04614,ACC_REG_27,ACC_REG_54,6630.85,2026-01-05 15:53:00
TX_01374,ACC_CUSTOMER_88,ACC_MERCHANT,153.7,2026-01-14 05:00:00
TX_01510,ACC_CUSTOMER_224,ACC_MERCHANT,461.38,2026-01-27 14:00:00
TX_06443,ACC_REG_25,ACC_REG_181,7085.89,2026-02-07 21:23:00
TX_03071,ACC_CUSTOMER_285,ACC_MERCHANT,371.36,2026-01-05 23:00:00
TX_03016,ACC_CUSTOMER_230,ACC_MERCHANT,159.12,2026-01-17 03:00:00
TX_04823,ACC_REG_207,ACC_REG_247,9827.14,2026-02-22 07:53:00
TX_07822,ACC_REG_174,ACC_REG_192,7158.27,2026-02-13 08:44:00
TX_00093,ACC_C1,ACC_C2,5000.0,2026-01-01 23:00:00
TX_09421,ACC_REG_290,ACC_REG_196,1514.53,2026-01-20 05:26:00
TX_06600,ACC_REG_36,ACC_REG_39,5666.6,2026-02-28 21:21:00
TX_04443,ACC_REG_295,ACC_REG_0,3114.88,2026-02-07 17:12:00
TX_07602,ACC_REG_293,ACC_REG_182,5452.25,2026-02-11 02:58:00
TX_03835,ACC_REG_289,ACC_REG_94,8961.06,2026-02-14 05:16:00
TX_09702,ACC_REG_214,ACC_REG_169,4736.07,2026-01-04 14:37:00
TX_04322,ACC_REG_115,ACC_REG_214,4262.94,2026-02-18 12:48:00
TX_03394,ACC_EMPLOYER,ACC_EMP_8,3000.0,2026-01-31 00:00:00
TX_04752,ACC_REG_105,ACC_REG_39,760.69,2026-02-01 01:13:00
TX_07229,ACC_REG_16,ACC_REG_216,8587.94,2026-01-14 08:38:00
TX_09191,ACC_REG_44,ACC_REG_47,6013.73,2026-01-27 20:08:00
TX_02361,ACC_CUSTOMER_75,ACC_MERCHANT,419.03,2026-01-03 03:00:00
TX_01148,ACC_SH1,ACC_SH2,7000.0,2026-01-15 08:00:00
TX_05666,ACC_REG_196,ACC_REG_104,5421.7,2026-01-02 05:05:00
TX_08075,ACC_REG_43,ACC_REG_19,6859.9,2026-02-24 05:42:00
TX_04943,ACC_REG_189,ACC_REG_232,3799.95,2026-01-29 05:32:00
TX_03663,ACC_REG_74,ACC_REG_225,458.33,2026-02-22 07:12:00
TX_01563,ACC_CUSTOMER_277,ACC_MERCHANT,274.84,2026-01-16 17:00:00
TX_04113,ACC_REG_95,ACC_REG_222,6310.56,2026-01-06 01:32:00
TX_09050,ACC_REG_251,ACC_REG_34,5373.59,2026-02-10 20:10:00
TX_09276,ACC_REG_273,ACC_REG_143,3677.67,2026-02-10 02:08:00
TX_08538,ACC_REG_225,ACC_REG_233,4395.94,2026-01-24 14:02:00
TX_00795,ACC_C3,ACC_C4,5000.0,2026-01-09 06:20:00
TX_05854,ACC_REG_74,ACC_REG_56,2684.08,2026-01-24 16:16:00
TX_07619,ACC_REG_278,ACC_REG_20,732.98,2026-01-14 23:28:00
TX_01594,ACC_CUSTOMER_308,ACC_MERCHANT,58.97,2026-01-09 21:00:00
TX_07418,ACC_REG_70,ACC_REG_22,3197.04,2026-02-17 17:38:00
TX_05267,ACC_REG_165,ACC_REG_276,3662.17,2026-02-09 21:45:00
TX_07147,ACC_REG_198,ACC_REG_113,3487.14,2026-01-04 09:49:00
TX_00089,ACC_C1,ACC_C2,5000.0,2026-01-01 22:00:00
TX_08695,ACC_REG_164,ACC_REG_12,6585.26,2026-01-22 09:37:00
TX_09732,ACC_REG_81,ACC_REG_210,270.43,2026-01-09 20:42:00
TX_09446,ACC_REG_14,ACC_REG_47,261.25,2026-01-03 23:13:00
TX_06754,ACC_REG_87,ACC_REG_289,7675.39,2026-01-04 01:28:00
TX_03502,ACC_EMPLOYER,ACC_EMP_16,3000.0,2026-03-02 00:00:00
TX_02234,ACC_CUSTOMER_448,ACC_MERCHANT,385.58,2026-01-24 15:00:00
TX_02803,ACC_CUSTOMER_17,ACC_MERCHANT,82.11,2026-01-25 02:00:00
TX_04424,ACC_REG_205,ACC_REG_71,266.55,2026-01-08 16:17:00
TX_05663,ACC_REG_145,ACC_REG_220,2414.4,2026-01-15 19:38:00
TX_07170,ACC_REG_170,ACC_REG_201,3137.44,2026-02-25 19:38:00
TX_08337,ACC_REG_75,ACC_REG_264,4000.34,2026-02-21 12:02:00
TX_02148,ACC_CUSTOMER_362,ACC_MERCHANT,214.6,2026-01-10 05:00:00
TX_07969,ACC_REG_227,ACC_REG_213,4252.73,2026-01-16 13:25:00
TX_06551,ACC_REG_61,ACC_REG_40,3689.92,2026-02-05 14:05:00
TX_07643,ACC_REG_270,ACC_REG_191,5025.46,2026-01-04 03:46:00
TX_06164,ACC_REG_235,ACC_REG_209,4670.86,2026-02-12 04:03:00
TX_01495,ACC_CUSTOMER_209,ACC_MERCHANT,448.65,2026-01-11 10:00:00
TX_07696,ACC_REG_106,ACC_REG_242,1316.68,2026-01-04 15:44:00
TX_07094,ACC_REG_50,ACC_REG_68,2349.76,2026-01-24 18:31:00
TX_01409,ACC_CUSTOMER_123,ACC_MERCHANT,470.69,2026-01-22 03:00:00
TX_06691,ACC_REG_116,ACC_REG_274,8725.25,2026-01-29 04:50:00
TX_03401,ACC_EMPLOYER,ACC_EMP_15,3000.0,2026-01-31 00:00:00
TX_00109,ACC_C1,ACC_C2,5000.0,2026-01-02 03:00:00
TX_05636,ACC_REG_43,ACC_REG_74,7731.45,2026-01-03 11:17:00
TX_08482,ACC_REG_73,ACC_REG_191,35.81,2026-01-27 20:30:00
TX_06604,ACC_REG_244,ACC_REG_0,8113.92,2026-01-02 08:10:00
TX_01091,ACC_SH1,ACC_SH2,7000.0,2026-01-14 13:00:00
TX_05560,ACC_REG_17,ACC_REG_61,3027.48,2026-01-17 14:59:00
TX_09412,ACC_REG_64,ACC_REG_63,76.22,2026-01-06 04:58:00
TX_08143,ACC_REG_251,ACC_REG_63,1112.68,2026-02-04 13:50:00
TX_08664,ACC_REG_19,ACC_REG_55,450.87,2026-02-28 09:48:00
TX_06596,ACC_REG_146,ACC_REG_204,2300.09,2026-02-23 23:30:00
TX_00624,ACC_C4,ACC_C1,5000.0,2026-01-07 11:30:00
TX_06871,ACC_REG_125,ACC_REG_251,8344.58,2026-01-06 08:58:00
TX_04814,ACC_REG_265,ACC_REG_235,8393.59,2026-01-06 01:17:00
TX_06553,ACC_REG_143,ACC_REG_90,4335.13,2026-02-27 16:51:00
TX_07530,ACC_REG_138,ACC_REG_75,6510.23,2026-02-21 01:51:00
TX_05796,ACC_REG_1,ACC_REG_122,669.16,2026-02-19 08:11:00
TX_07437,ACC_REG_63,ACC_REG_293,9336.42,2026-01-06 20:59:00
TX_04218,ACC_REG_61,ACC_REG_26,2033.57,2026-02-18 19:37:00
TX_05941,ACC_REG_174,ACC_REG_19,2904.06,2026-02-10 01:54:00
TX_08501,ACC_REG_101,ACC_REG_188,5456.91,2026-02-18 16:52:00
TX_06429,ACC_REG_166,ACC_REG_54,434.63,2026-02-10 22:19:00
TX_06827,ACC_REG_164,ACC_REG_283,3253.99,2026-01-12 18:42:00
TX_04131,ACC_REG_246,ACC_REG_74,6500.9,2026-01-28 20:54:00
TX_07802,ACC_REG_55,ACC_REG_167,5350.43,2026-01-21 14:18:00
