transaction_id,sender_id,receiver_id,amount,timestamp
TXN_C761F643A3D1,BNK_01_ACC_0028,BNK_01_ACC_0024,6799.11,2025-09-01 18:22:00
TXN_C6E058BE09AA,BNK_04_ACC_0016,BNK_01_ACC_0054,8303.91,2025-09-01 18:23:00
TXN_C42310F2E24E,BNK_03_ACC_0029,BNK_03_ACC_0004,6377.33,2025-09-01 18:31:00
TXN_D1F270AF980E,BNK_08_ACC_0001,BNK_03_ACC_0014,8297.43,2025-09-01 18:59:00
TXN_1503401AB5EC,BNK_01_ACC_0010,BNK_04_ACC_0002,7060.39,2025-09-01 19:09:00
TXN_A9B3290B0400,BNK_01_ACC_0037,BNK_08_ACC_0037,6514.89,2025-09-01 19:18:00
TXN_40A91E54778B,BNK_04_ACC_0042,BNK_08_ACC_0035,9209.85,2025-09-01 19:48:00
TXN_0C78A2A72032,BNK_05_ACC_0002,BNK_07_ACC_0048,820.73,2025-09-01 19:51:00
TXN_2ACB0E438B23,BNK_08_ACC_0026,BNK_07_ACC_0034,12511.81,2025-09-01 20:01:00
TXN_05E712F5A638,BNK_04_ACC_0030,BNK_03_ACC_0010,10723.58,2025-09-01 20:06:00
TXN_C1D5F56FDE02,BNK_05_ACC_0015,BNK_05_ACC_0040,603.05,2025-09-01 20:11:00
TXN_9A5A39A4BD32,BNK_04_ACC_0050,BNK_05_ACC_0005,9811.54,2025-09-01 20:11:00
TXN_CF90FE1A3EF6,BNK_05_ACC_0018,BNK_03_ACC_0009,8035.86,2025-09-01 20:12:00
TXN_93CFDE792274,BNK_01_ACC_0053,BNK_01_ACC_0028,7444.0,2025-09-01 20:14:00
TXN_F48CA431254F,BNK_08_ACC_0054,BNK_07_ACC_0049,10366.3,2025-09-01 20:20:00
TXN_524AA8E19A1A,BNK_03_ACC_0049,BNK_08_ACC_0025,12226.6,2025-09-01 21:21:00
TXN_3424DB5960D7,BNK_08_ACC_0014,BNK_01_ACC_0006,14265.34,2025-09-01 21:24:00
TXN_75079D797F18,BNK_02_ACC_0005,BNK_06_ACC_0060,13371.41,2025-09-01 21:26:00
TXN_D8CB9B5A30F1,BNK_06_ACC_0055,BNK_02_ACC_0031,17983.98,2025-09-01 21:29:00
TXN_E8F67AF32A12,BNK_05_ACC_0018,BNK_06_ACC_0024,12375.66,2025-09-01 21:55:00
TXN_D49E944C9A0C,BNK_05_ACC_0004,BNK_08_ACC_0031,11145.73,2025-09-01 21:55:00
TXN_A3B45A0C6400,BNK_07_ACC_0001,BNK_08_ACC_0016,10341.98,2025-09-01 22:00:00
TXN_BB2CEF672366,BNK_04_ACC_0039,BNK_03_ACC_0031,3779.65,2025-09-01 22:04:00
TXN_3D1172F5F601,BNK_06_ACC_0019,BNK_06_ACC_0017,13492.92,2025-09-01 22:04:00
TXN_132B91F9CC5C,BNK_06_ACC_0050,BNK_01_ACC_0012,7839.27,2025-09-01 22:07:00
TXN_80B05BD45821,BNK_01_ACC_0009,BNK_07_ACC_0057,7673.69,2025-09-01 22:16:00
TXN_DAD03BE6B47E,BNK_05_ACC_0020,BNK_01_ACC_0009,9248.14,2025-09-01 22:27:00
TXN_B6A70749C6A2,BNK_03_ACC_0009,BNK_03_ACC_0010,11103.17,2025-09-01 22:34:00
TXN_55398CF786C3,BNK_08_ACC_0011,BNK_04_ACC_0012,1918.95,2025-09-01 22:36:00
TXN_DBDBFB8B0230,BNK_04_ACC_0008,BNK_03_ACC_0035,6760.18,2025-09-01 23:17:00
TXN_0C34050D43BE,BNK_06_ACC_0006,BNK_04_ACC_0012,3978.61,2025-09-01 23:40:00
TXN_E68A79ADB261,BNK_01_ACC_0021,BNK_05_ACC_0039,12846.26,2025-09-02 00:20:00
TXN_37190453DBB1,BNK_08_ACC_0026,BNK_08_ACC_0014,5330.09,2025-09-02 00:37:00
TXN_0B5C31CC18A3,BNK_08_ACC_0023,BNK_03_ACC_0053,957.66,2025-09-02 00:38:00
TXN_0899D2685F9A,BNK_06_ACC_0026,BNK_05_ACC_0051,4741.61,2025-09-02 00:43:00
TXN_34863B9E54A7,BNK_06_ACC_0033,BNK_08_ACC_0059,8280.15,2025-09-02 00:44:00
TXN_4A18BFBF1A11,BNK_04_ACC_0038,BNK_01_ACC_0021,506.26,2025-09-02 00:49:00
TXN_F3F589B7DE41,BNK_03_ACC_0046,BNK_06_ACC_0019,2461.17,2025-09-02 00:50:00
TXN_FF9A5EDAF315,BNK_07_ACC_0018,BNK_05_ACC_0056,11530.81,2025-09-02 01:01:00
TXN_7513E891715E,BNK_06_ACC_0007,BNK_08_ACC_0003,11410.4,2025-09-02 01:17:00
TXN_6C3579241C99,BNK_04_ACC_0039,BNK_04_ACC_0037,3626.18,2025-09-02 01:47:00
TXN_38FA98417DE3,BNK_03_ACC_0055,BNK_01_ACC_0035,6979.76,2025-09-02 02:24:00
TXN_624508D4EA62,BNK_02_ACC_0041,BNK_04_ACC_0031,4544.28,2025-09-02 02:35:00
TXN_4D72B874C242,BNK_04_ACC_0006,BNK_08_ACC_0002,1891.98,2025-09-02 02:41:00
TXN_DCFA634F7292,BNK_05_ACC_0058,BNK_06_ACC_0031,19963.33,2025-09-02 02:52:00
TXN_06BA29E60794,BNK_07_ACC_0039,BNK_07_ACC_0050,6682.32,2025-09-02 03:07:00
TXN_D7AD69186F3C,BNK_06_ACC_0044,BNK_06_ACC_0005,10102.73,2025-09-02 03:09:00
TXN_5088F9924940,BNK_07_ACC_0050,BNK_02_ACC_0052,11575.74,2025-09-02 03:19:00
TXN_AB9513F9FC54,BNK_01_ACC_0026,BNK_07_ACC_0056,8502.84,2025-09-02 03:21:00
TXN_EC8109AB0982,BNK_08_ACC_0028,BNK_05_ACC_0017,3803.47,2025-09-02 03:21:00
TXN_EC9190829A3F,BNK_01_ACC_0006,BNK_05_ACC_0046,13350.72,2025-09-02 03:25:00
TXN_A6F1AB6F7F73,BNK_04_ACC_0042,BNK_02_ACC_0049,7512.34,2025-09-02 03:26:00
TXN_EECA3FBD8132,BNK_04_ACC_0003,BNK_05_ACC_0020,8800.29,2025-09-02 03:31:00
TXN_5145F7026574,BNK_08_ACC_0042,BNK_04_ACC_0055,6854.43,2025-09-02 03:32:00
TXN_09F17E91BD81,BNK_02_ACC_0053,BNK_02_ACC_0059,13044.95,2025-09-02 03:34:00
TXN_E53ED5B80DA2,BNK_02_ACC_0040,BNK_06_ACC_0027,3688.39,2025-09-02 03:35:00
TXN_C651F0CC6D61,BNK_06_ACC_0053,BNK_08_ACC_0050,14717.19,2025-09-02 03:42:00
TXN_F8B3E1EA5EAA,BNK_06_ACC_0015,BNK_05_ACC_0017,4476.33,2025-09-02 03:48:00
TXN_365865DD3BB6,BNK_01_ACC_0051,BNK_05_ACC_0028,12369.23,2025-09-02 03:48:00
TXN_720043BA2873,BNK_03_ACC_0009,BNK_03_ACC_0044,12260.59,2025-09-02 03:49:00
TXN_36FAAB326C36,BNK_05_ACC_0024,BNK_06_ACC_0058,11922.75,2025-09-02 03:56:00
TXN_2727206677F3,BNK_03_ACC_0040,BNK_01_ACC_0037,3949.44,2025-09-02 04:31:00
TXN_12B466083F3A,BNK_05_ACC_0036,BNK_05_ACC_0012,5401.25,2025-09-02 04:33:00
TXN_1F4124F2DFE5,BNK_08_ACC_0037,BNK_03_ACC_0012,14693.16,2025-09-02 04:40:00
TXN_7D963D3FC73D,BNK_01_ACC_0002,BNK_04_ACC_0056,3489.02,2025-09-02 04:47:00
TXN_1CC39D8F3979,BNK_06_ACC_0026,BNK_04_ACC_0026,8740.93,2025-09-02 04:50:00
TXN_9F66A8678E12,BNK_05_ACC_0024,BNK_06_ACC_0021,3806.62,2025-09-02 04:56:00
TXN_E152CF742166,BNK_02_ACC_0010,BNK_07_ACC_0051,12938.37,2025-09-02 05:20:00
TXN_4070087A937E,BNK_05_ACC_0044,BNK_06_ACC_0058,11415.22,2025-09-02 05:22:00
TXN_8A8495B447FD,BNK_08_ACC_0020,BNK_01_ACC_0052,5641.53,2025-09-02 05:33:00
TXN_AA30B7A8F3FA,BNK_06_ACC_0014,BNK_05_ACC_0030,1875.03,2025-09-02 05:45:00
TXN_B3E2887B5EEE,BNK_01_ACC_0040,BNK_05_ACC_0041,54.03,2025-09-02 05:57:00
TXN_9C0ED127800D,BNK_06_ACC_0047,BNK_06_ACC_0037,1799.51,2025-09-02 06:09:00
TXN_90E398FC2A50,BNK_03_ACC_0043,BNK_06_ACC_0011,8014.83,2025-09-02 06:19:00
TXN_9F48352E2355,BNK_02_ACC_0053,BNK_03_ACC_0017,10354.32,2025-09-02 06:26:00
TXN_2FDBDFCCF1F0,BNK_03_ACC_0004,BNK_03_ACC_0036,10196.84,2025-09-02 06:26:00
TXN_80139D17136C,BNK_01_ACC_0055,BNK_06_ACC_0055,13711.43,2025-09-02 06:34:00
TXN_4992959398F2,BNK_06_ACC_0057,BNK_07_ACC_0021,8613.4,2025-09-02 06:42:00
TXN_94746D985528,BNK_02_ACC_0016,BNK_08_ACC_0059,10762.01,2025-09-02 06:43:00
TXN_BEC2B975A995,BNK_07_ACC_0032,BNK_03_ACC_0022,14547.82,2025-09-02 06:44:00
TXN_CB4225D275A9,BNK_06_ACC_0017,BNK_07_ACC_0007,10572.39,2025-09-02 07:01:00
TXN_5C092129FAF3,BNK_06_ACC_0039,BNK_02_ACC_0004,14316.6,2025-09-02 07:03:00
TXN_DB2331171599,BNK_07_ACC_0028,BNK_04_ACC_0037,9567.26,2025-09-02 07:06:00
TXN_057C1621D2BF,BNK_07_ACC_0042,BNK_05_ACC_0023,3341.73,2025-09-02 07:34:00
TXN_8B1EF6C09A2D,BNK_04_ACC_0008,BNK_03_ACC_0011,11.17,2025-09-02 07:38:00
TXN_293C5F907B18,BNK_08_ACC_0058,BNK_06_ACC_0033,3419.05,2025-09-02 08:06:00
TXN_1856B394F457,BNK_01_ACC_0022,BNK_05_ACC_0022,11470.44,2025-09-02 08:26:00
TXN_2AEA6A33BE9A,BNK_07_ACC_0015,BNK_07_ACC_0004,13837.5,2025-09-02 08:29:00
TXN_86D6F71B980E,BNK_06_ACC_0008,BNK_06_ACC_0044,9392.79,2025-09-02 08:29:00
TXN_08E8E4D109D8,BNK_07_ACC_0038,BNK_04_ACC_0029,9921.3,2025-09-02 08:40:00
TXN_CADC37076DB0,BNK_08_ACC_0042,BNK_07_ACC_0020,220.6,2025-09-02 09:00:00
TXN_170E8901BC38,BNK_07_ACC_0045,BNK_07_ACC_0018,487.66,2025-09-02 09:01:00
TXN_3FA58DB9D6DC,BNK_07_ACC_0028,BNK_06_ACC_0047,261.67,2025-09-02 09:02:00
TXN_F5D75E69390E,BNK_07_ACC_0054,BNK_03_ACC_0021,316.37,2025-09-02 09:05:00
TXN_2DB0595700DE,BNK_08_ACC_0048,BNK_06_ACC_0044,6278.03,2025-09-02 09:07:00
TXN_7F7773A53460,BNK_02_ACC_0015,BNK_01_ACC_0041,3186.53,2025-09-02 09:12:00
TXN_0754A063391F,BNK_02_ACC_0034,BNK_06_ACC_0009,455.81,2025-09-02 09:14:00
